DATETIME,TEMP_AIR,UMIDADE_REL,KW,KW2
2020-04-16 16:00:00,25.2,42.0,762.719971,76.2719971
2020-04-16 17:00:00,20.7,71.0,732.479981,73.24799809999998
2020-04-16 18:00:00,19.1,78.0,740.880005,74.0880005
2020-04-16 19:00:00,18.6,79.0,761.039979,76.10399790000002
2020-04-16 20:00:00,18.2,79.0,740.880005,74.0880005
2020-04-16 21:00:00,17.6,80.0,614.880005,61.4880005
2020-04-16 22:00:00,17.7,78.0,621.599976,62.1599976
2020-04-16 23:00:00,17.3,80.0,613.200013,61.3200013
2020-04-17 00:00:00,17.0,79.0,586.320008,58.63200079999999
2020-04-17 01:00:00,17.0,80.0,559.440003,55.944000300000006
2020-04-17 02:00:00,16.9,75.0,574.5599980000002,57.4559998
2020-04-17 03:00:00,16.3,76.0,557.76001,55.776001
2020-04-17 04:00:00,15.8,79.0,572.880005,57.2880005
2020-04-17 05:00:00,15.8,80.0,566.159974,56.61599739999999
2020-04-17 06:00:00,16.2,81.0,574.5599980000002,57.4559998
2020-04-17 07:00:00,16.5,80.0,576.239991,57.623999100000006
2020-04-17 08:00:00,17.7,75.0,586.320008,58.63200079999999
2020-04-17 09:00:00,18.1,70.0,576.239991,57.623999100000006
2020-04-17 10:00:00,18.9,67.0,567.840027,56.7840027
2020-04-17 11:00:00,20.0,65.0,500.64001500000006,50.0640015
2020-04-17 12:00:00,19.8,66.0,472.079987,47.20799870000001
2020-04-17 13:00:00,20.0,64.0,488.880005,48.8880005
2020-04-17 14:00:00,19.9,63.0,488.880005,48.8880005
2020-04-17 15:00:00,19.4,65.0,492.239991,49.2239991
2020-04-17 16:00:00,18.4,68.0,488.880005,48.8880005
2020-04-17 17:00:00,17.6,70.0,488.880005,48.8880005
2020-04-17 18:00:00,17.3,69.0,497.279999,49.7279999
2020-04-17 19:00:00,16.9,74.0,512.400025,51.2400025
2020-04-17 20:00:00,16.9,72.0,504.0,50.4
2020-04-17 21:00:00,16.8,74.0,490.55999800000006,49.0559998
2020-04-17 22:00:00,16.7,75.0,441.839997,44.1839997
2020-04-17 23:00:00,16.4,77.0,398.160004,39.81600039999999
2020-04-18 00:00:00,15.9,79.0,383.040009,38.3040009
2020-04-18 01:00:00,15.5,81.0,351.119996,35.111999600000004
2020-04-18 02:00:00,15.6,81.0,367.920014,36.7920014
2020-04-18 03:00:00,15.4,83.0,354.480011,35.4480011
2020-04-18 04:00:00,15.3,83.0,356.160004,35.6160004
2020-04-18 05:00:00,15.2,82.0,351.119996,35.111999600000004
2020-04-18 06:00:00,14.9,83.0,362.880005,36.2880005
2020-04-18 07:00:00,15.3,84.0,376.320008,37.6320008
2020-04-18 08:00:00,16.8,79.0,482.160004,48.2160004
2020-04-18 09:00:00,18.0,72.0,485.51999000000006,48.551999
2020-04-18 10:00:00,19.2,65.0,488.880005,48.8880005
2020-04-18 11:00:00,21.1,59.0,510.720002,51.07200020000001
2020-04-18 12:00:00,21.5,56.0,532.5599980000002,53.25599980000001
2020-04-18 13:00:00,22.6,51.0,529.200013,52.92000129999999
2020-04-18 14:00:00,23.3,45.0,542.6400150000002,54.2640015
2020-04-18 15:00:00,22.8,51.0,544.320008,54.43200079999999
2020-04-18 16:00:00,20.2,65.0,530.880005,53.0880005
2020-04-18 17:00:00,18.6,71.0,517.440003,51.7440003
2020-04-18 18:00:00,17.8,75.0,532.5599980000002,53.25599980000001
2020-04-18 19:00:00,17.2,76.0,534.239991,53.4239991
2020-04-18 20:00:00,17.1,79.0,517.440003,51.7440003
2020-04-18 21:00:00,16.8,76.0,493.920014,49.3920014
2020-04-18 22:00:00,16.6,76.0,431.76001,43.176001
2020-04-18 23:00:00,16.6,77.0,386.399994,38.6399994
2020-04-19 00:00:00,16.8,77.0,384.720002,38.4720002
2020-04-19 01:00:00,16.6,78.0,367.920014,36.7920014
2020-04-19 02:00:00,16.4,80.0,369.600007,36.9600007
2020-04-19 03:00:00,16.2,79.0,376.320008,37.6320008
2020-04-19 04:00:00,15.9,81.0,371.279999,37.1279999
2020-04-19 05:00:00,15.5,84.0,362.880005,36.2880005
2020-04-19 06:00:00,15.2,85.0,374.640015,37.4640015
2020-04-19 07:00:00,16.2,83.0,384.720002,38.4720002
2020-04-19 08:00:00,18.3,73.0,451.920014,45.1920014
2020-04-19 09:00:00,19.2,67.0,468.720002,46.8720002
2020-04-19 10:00:00,21.1,57.0,480.4800110000001,48.0480011
2020-04-19 11:00:00,22.2,53.0,493.920014,49.3920014
2020-04-19 12:00:00,23.5,46.0,492.239991,49.2239991
2020-04-19 13:00:00,22.6,48.0,483.839997,48.3839997
2020-04-19 14:00:00,23.4,45.0,480.4800110000001,48.0480011
2020-04-19 15:00:00,23.9,53.0,498.959992,49.89599920000001
2020-04-19 16:00:00,21.8,59.0,498.959992,49.89599920000001
2020-04-19 17:00:00,20.5,64.0,460.320008,46.0320008
2020-04-19 18:00:00,19.1,72.0,483.839997,48.3839997
2020-04-19 19:00:00,18.7,73.0,498.959992,49.89599920000001
2020-04-19 20:00:00,18.7,71.0,480.4800110000001,48.0480011
2020-04-19 21:00:00,18.0,75.0,485.51999000000006,48.551999
2020-04-19 22:00:00,18.0,76.0,420.0,42.0
2020-04-19 23:00:00,17.9,78.0,394.799988,39.4799988
2020-04-20 00:00:00,17.6,75.0,383.040009,38.3040009
2020-04-20 01:00:00,17.4,76.0,371.279999,37.1279999
2020-04-20 02:00:00,16.7,79.0,362.880005,36.2880005
2020-04-20 03:00:00,16.5,81.0,384.720002,38.4720002
2020-04-20 04:00:00,16.0,83.0,362.880005,36.2880005
2020-04-20 05:00:00,15.6,85.0,352.799988,35.27999879999999
2020-04-20 06:00:00,15.5,86.0,361.200013,36.1200013
2020-04-20 07:00:00,16.6,84.0,366.239991,36.623999100000006
2020-04-20 08:00:00,18.1,76.0,482.160004,48.2160004
2020-04-20 09:00:00,20.6,68.0,8.4,0.84
2020-04-20 10:00:00,20.2,63.0,504.0,50.4
2020-04-20 11:00:00,21.9,54.0,500.64001500000006,50.0640015
2020-04-20 12:00:00,23.5,49.0,524.159974,52.4159974
2020-04-20 13:00:00,24.0,41.0,527.52002,52.75200200000001
2020-04-20 14:00:00,24.6,37.0,514.080018,51.4080018
2020-04-20 15:00:00,24.2,37.0,517.440003,51.7440003
2020-04-20 16:00:00,22.5,57.0,512.400025,51.2400025
2020-04-20 17:00:00,20.5,67.0,509.040009,50.90400089999999
2020-04-20 18:00:00,18.9,72.0,510.720002,51.07200020000001
2020-04-20 19:00:00,18.4,74.0,519.119996,51.9119996
2020-04-20 20:00:00,18.1,73.0,527.52002,52.75200200000001
2020-04-20 21:00:00,17.9,72.0,497.279999,49.7279999
2020-04-20 22:00:00,17.4,74.0,443.51999000000006,44.351999
2020-04-20 23:00:00,17.3,74.0,393.119996,39.31199960000001
2020-04-21 00:00:00,17.1,76.0,394.799988,39.4799988
2020-04-21 01:00:00,17.4,74.0,362.880005,36.2880005
2020-04-21 02:00:00,16.9,77.0,351.119996,35.111999600000004
2020-04-21 03:00:00,16.1,81.0,361.200013,36.1200013
2020-04-21 04:00:00,15.8,83.0,369.600007,36.9600007
2020-04-21 05:00:00,15.4,85.0,361.200013,36.1200013
2020-04-21 06:00:00,15.1,86.0,356.160004,35.6160004
2020-04-21 07:00:00,16.3,83.0,366.239991,36.623999100000006
2020-04-21 08:00:00,17.5,75.0,462.0,46.2
2020-04-21 09:00:00,18.8,70.0,468.720002,46.8720002
2020-04-21 10:00:00,21.4,62.0,472.079987,47.20799870000001
2020-04-21 11:00:00,22.8,54.0,478.799988,47.8799988
2020-04-21 12:00:00,24.2,41.0,517.440003,51.7440003
2020-04-21 13:00:00,25.9,36.0,517.440003,51.7440003
2020-04-21 14:00:00,26.0,30.0,524.159974,52.4159974
2020-04-21 15:00:00,26.7,27.0,525.840027,52.5840027
2020-04-21 16:00:00,22.5,59.0,519.119996,51.9119996
2020-04-21 17:00:00,20.6,66.0,500.64001500000006,50.0640015
2020-04-21 18:00:00,19.6,69.0,492.239991,49.2239991
2020-04-21 19:00:00,19.2,73.0,505.679993,50.5679993
2020-04-21 20:00:00,18.7,76.0,502.320008,50.2320008
2020-04-21 21:00:00,18.4,74.0,483.839997,48.3839997
2020-04-21 22:00:00,18.2,76.0,426.720002,42.67200020000001
2020-04-21 23:00:00,17.6,78.0,381.359986,38.1359986
2020-04-22 00:00:00,17.1,79.0,374.640015,37.4640015
2020-04-22 01:00:00,16.6,80.0,374.640015,37.4640015
2020-04-22 02:00:00,16.5,84.0,356.160004,35.6160004
2020-04-22 03:00:00,16.1,85.0,356.160004,35.6160004
2020-04-22 04:00:00,15.7,86.0,357.8399970000001,35.7839997
2020-04-22 05:00:00,16.0,84.0,346.079987,34.6079987
2020-04-22 06:00:00,16.0,83.0,356.160004,35.6160004
2020-04-22 07:00:00,16.0,83.0,394.799988,39.4799988
2020-04-22 08:00:00,16.8,79.0,510.720002,51.07200020000001
2020-04-22 09:00:00,18.6,74.0,502.320008,50.2320008
2020-04-22 10:00:00,20.6,65.0,509.040009,50.90400089999999
2020-04-22 11:00:00,21.9,58.0,843.3599859999998,84.3359986
2020-04-22 12:00:00,23.0,44.0,860.159974,86.0159974
2020-04-22 13:00:00,24.8,39.0,836.6400150000002,83.6640015
2020-04-22 14:00:00,24.3,39.0,858.4799810000002,85.8479981
2020-04-22 15:00:00,23.3,45.0,846.7199710000001,84.67199709999998
2020-04-22 16:00:00,23.0,51.0,836.6400150000002,83.6640015
2020-04-22 17:00:00,20.3,62.0,818.159974,81.8159974
2020-04-22 18:00:00,18.8,70.0,826.5599980000002,82.6559998
2020-04-22 19:00:00,18.6,72.0,833.28003,83.32800300000002
2020-04-22 20:00:00,18.4,75.0,813.119996,81.3119996
2020-04-22 21:00:00,17.8,76.0,803.039979,80.3039979
2020-04-22 22:00:00,17.6,77.0,725.76001,72.576001
2020-04-22 23:00:00,17.4,78.0,697.200013,69.72000129999999
2020-04-23 00:00:00,17.4,79.0,673.679993,67.36799930000001
2020-04-23 01:00:00,17.6,78.0,655.200013,65.52000129999999
2020-04-23 02:00:00,16.9,79.0,656.880005,65.6880005
2020-04-23 03:00:00,16.2,82.0,628.320008,62.83200079999999
2020-04-23 04:00:00,16.2,83.0,623.28003,62.328003
2020-04-23 05:00:00,16.2,78.0,603.119996,60.31199960000001
2020-04-23 06:00:00,16.4,75.0,594.719971,59.4719971
2020-04-23 07:00:00,16.7,76.0,579.599976,57.9599976
2020-04-23 08:00:00,18.1,73.0,680.400025,68.0400025
2020-04-23 09:00:00,20.2,67.0,668.6400150000002,66.8640015
2020-04-23 10:00:00,20.8,64.0,693.840027,69.3840027
2020-04-23 11:00:00,22.2,59.0,687.119996,68.7119996
2020-04-23 12:00:00,24.2,49.0,685.440003,68.54400030000001
2020-04-23 13:00:00,24.7,41.0,687.119996,68.7119996
2020-04-23 14:00:00,25.8,37.0,811.440003,81.1440003
2020-04-23 15:00:00,23.8,54.0,804.719971,80.4719971
2020-04-23 16:00:00,22.2,60.0,792.960022,79.2960022
2020-04-23 17:00:00,20.4,68.0,740.880005,74.0880005
2020-04-23 18:00:00,19.4,71.0,730.799988,73.0799988
2020-04-23 19:00:00,19.2,73.0,739.200013,73.9200013
2020-04-23 20:00:00,18.9,73.0,708.960022,70.8960022
2020-04-23 21:00:00,18.4,75.0,719.039979,71.90399790000002
2020-04-23 22:00:00,18.2,77.0,621.599976,62.1599976
2020-04-23 23:00:00,18.6,77.0,527.52002,52.75200200000001
2020-04-24 00:00:00,18.2,78.0,519.119996,51.9119996
2020-04-24 01:00:00,17.8,78.0,493.920014,49.3920014
2020-04-24 02:00:00,17.7,80.0,487.200013,48.7200013
2020-04-24 03:00:00,16.9,83.0,478.799988,47.8799988
2020-04-24 04:00:00,17.1,83.0,485.51999000000006,48.551999
2020-04-24 05:00:00,16.9,82.0,475.4400030000001,47.54400029999999
2020-04-24 06:00:00,17.2,82.0,478.799988,47.8799988
2020-04-24 07:00:00,17.8,80.0,488.880005,48.8880005
2020-04-24 08:00:00,18.8,74.0,584.6400150000002,58.4640015
2020-04-24 09:00:00,20.4,68.0,574.5599980000002,57.4559998
2020-04-24 10:00:00,21.7,63.0,589.679993,58.9679993
2020-04-24 11:00:00,23.6,56.0,626.6400150000002,62.66400150000001
2020-04-24 12:00:00,24.4,55.0,737.52002,73.752002
2020-04-24 13:00:00,26.0,48.0,739.200013,73.9200013
2020-04-24 14:00:00,25.6,46.0,744.239991,74.42399909999997
2020-04-24 15:00:00,27.0,42.0,752.6400150000002,75.2640015
2020-04-24 16:00:00,26.0,53.0,740.880005,74.0880005
2020-04-24 17:00:00,23.4,65.0,715.679993,71.5679993
2020-04-24 18:00:00,21.1,74.0,722.400025,72.2400025
2020-04-24 19:00:00,20.0,78.0,725.76001,72.576001
2020-04-24 20:00:00,19.6,80.0,702.239991,70.22399909999999
2020-04-24 21:00:00,19.8,78.0,623.28003,62.328003
2020-04-24 22:00:00,19.5,79.0,564.479981,56.4479981
2020-04-24 23:00:00,18.7,80.0,524.159974,52.4159974
2020-04-25 00:00:00,17.9,81.0,497.279999,49.7279999
2020-04-25 01:00:00,17.6,82.0,467.040009,46.7040009
2020-04-25 02:00:00,17.4,83.0,440.160004,44.0160004
2020-04-25 03:00:00,17.2,84.0,441.839997,44.1839997
2020-04-25 04:00:00,17.0,84.0,448.55999800000006,44.8559998
2020-04-25 05:00:00,16.9,85.0,435.119996,43.5119996
2020-04-25 06:00:00,16.9,84.0,435.119996,43.5119996
2020-04-25 07:00:00,17.1,83.0,467.040009,46.7040009
2020-04-25 08:00:00,18.9,77.0,559.440003,55.944000300000006
2020-04-25 09:00:00,20.5,70.0,566.159974,56.61599739999999
2020-04-25 10:00:00,22.0,60.0,604.799988,60.4799988
2020-04-25 11:00:00,24.3,51.0,747.599976,74.75999759999998
2020-04-25 12:00:00,25.6,43.0,761.039979,76.10399790000002
2020-04-25 13:00:00,27.1,36.0,776.159974,77.6159974
2020-04-25 14:00:00,27.4,35.0,769.440003,76.9440003
2020-04-25 15:00:00,28.3,33.0,787.919983,78.7919983
2020-04-25 16:00:00,28.5,31.0,784.5599980000002,78.4559998
2020-04-25 17:00:00,25.8,43.0,771.119996,77.11199959999998
2020-04-25 18:00:00,23.6,47.0,757.679993,75.7679993
2020-04-25 19:00:00,22.1,53.0,752.6400150000002,75.2640015
2020-04-25 20:00:00,21.0,62.0,675.359986,67.53599859999999
2020-04-25 21:00:00,20.6,63.0,628.320008,62.83200079999999
2020-04-25 22:00:00,19.5,57.0,564.479981,56.4479981
2020-04-25 23:00:00,19.3,59.0,515.76001,51.576001
2020-04-26 00:00:00,18.6,60.0,493.920014,49.3920014
2020-04-26 01:00:00,18.5,61.0,458.64001500000006,45.8640015
2020-04-26 02:00:00,18.1,61.0,456.959992,45.6959992
2020-04-26 03:00:00,17.4,66.0,455.279999,45.5279999
2020-04-26 04:00:00,17.0,67.0,445.200013,44.5200013
2020-04-26 05:00:00,16.8,69.0,450.239991,45.02399910000001
2020-04-26 06:00:00,16.9,70.0,460.320008,46.0320008
2020-04-26 07:00:00,18.2,69.0,428.39999400000005,42.8399994
2020-04-26 08:00:00,19.7,64.0,514.080018,51.4080018
2020-04-26 09:00:00,21.7,55.0,529.200013,52.92000129999999
2020-04-26 10:00:00,24.6,46.0,544.320008,54.43200079999999
2020-04-26 11:00:00,25.6,37.0,593.039979,59.30399789999999
2020-04-26 12:00:00,26.2,31.0,816.479981,81.6479981
2020-04-26 13:00:00,27.7,29.0,823.200013,82.32000129999999
2020-04-26 14:00:00,28.4,28.0,818.159974,81.8159974
2020-04-26 15:00:00,28.3,28.0,823.200013,82.32000129999999
2020-04-26 16:00:00,26.3,38.0,803.039979,80.3039979
2020-04-26 17:00:00,23.7,51.0,742.5599980000002,74.2559998
2020-04-26 18:00:00,21.8,49.0,725.76001,72.576001
2020-04-26 19:00:00,20.7,56.0,714.0,71.4
2020-04-26 20:00:00,19.3,71.0,698.880005,69.8880005
2020-04-26 21:00:00,18.9,72.0,687.119996,68.7119996
2020-04-26 22:00:00,18.3,72.0,614.880005,61.4880005
2020-04-26 23:00:00,18.2,73.0,468.720002,46.8720002
2020-04-27 00:00:00,17.9,75.0,463.679993,46.3679993
2020-04-27 01:00:00,17.5,79.0,460.320008,46.0320008
2020-04-27 02:00:00,17.4,79.0,462.0,46.2
2020-04-27 03:00:00,17.3,80.0,453.600007,45.36000070000001
2020-04-27 04:00:00,17.1,78.0,453.600007,45.36000070000001
2020-04-27 05:00:00,17.1,79.0,448.55999800000006,44.8559998
2020-04-27 06:00:00,17.1,81.0,467.040009,46.7040009
2020-04-27 07:00:00,17.6,78.0,436.799988,43.67999879999999
2020-04-27 08:00:00,18.1,73.0,613.200013,61.3200013
2020-04-27 09:00:00,19.5,68.0,591.359986,59.1359986
2020-04-27 10:00:00,20.5,58.0,84.0,8.4
2020-04-27 11:00:00,22.5,53.0,589.679993,58.9679993
2020-04-27 12:00:00,24.4,40.0,786.239991,78.62399909999998
2020-04-27 13:00:00,24.5,38.0,814.799988,81.4799988
2020-04-27 14:00:00,25.7,37.0,792.960022,79.2960022
2020-04-27 15:00:00,24.7,45.0,761.039979,76.10399790000002
2020-04-27 16:00:00,23.3,53.0,708.960022,70.8960022
2020-04-27 17:00:00,21.0,63.0,703.919983,70.3919983
2020-04-27 18:00:00,19.5,70.0,714.0,71.4
2020-04-27 19:00:00,19.0,71.0,579.599976,57.9599976
2020-04-27 20:00:00,18.6,74.0,589.679993,58.9679993
2020-04-27 21:00:00,18.2,74.0,624.960022,62.4960022
2020-04-27 22:00:00,18.0,77.0,517.440003,51.7440003
2020-04-27 23:00:00,17.9,79.0,478.799988,47.8799988
2020-04-28 00:00:00,18.0,79.0,456.959992,45.6959992
2020-04-28 01:00:00,17.5,80.0,446.880005,44.6880005
2020-04-28 02:00:00,17.4,80.0,428.39999400000005,42.8399994
2020-04-28 03:00:00,17.5,80.0,416.640015,41.66400150000001
2020-04-28 04:00:00,17.6,77.0,414.959992,41.4959992
2020-04-28 05:00:00,17.3,77.0,399.839997,39.98399970000001
2020-04-28 06:00:00,16.6,78.0,426.720002,42.67200020000001
2020-04-28 07:00:00,17.6,76.0,404.880005,40.4880005
2020-04-28 08:00:00,18.9,67.0,520.799988,52.0799988
2020-04-28 09:00:00,20.7,58.0,517.440003,51.7440003
2020-04-28 10:00:00,22.3,53.0,520.799988,52.0799988
2020-04-28 11:00:00,22.7,47.0,581.28003,58.128003
2020-04-28 12:00:00,23.9,40.0,673.679993,67.36799930000001
2020-04-28 13:00:00,24.9,39.0,823.200013,82.32000129999999
2020-04-28 14:00:00,25.2,36.0,828.239991,82.8239991
2020-04-28 15:00:00,25.4,36.0,813.119996,81.3119996
2020-04-28 16:00:00,25.7,35.0,747.599976,74.75999759999998
2020-04-28 17:00:00,23.7,43.0,720.719971,72.07199709999998
2020-04-28 18:00:00,21.9,60.0,719.039979,71.90399790000002
2020-04-28 19:00:00,20.1,70.0,680.400025,68.0400025
2020-04-28 20:00:00,19.8,71.0,658.5599980000002,65.8559998
2020-04-28 21:00:00,19.3,72.0,584.6400150000002,58.4640015
2020-04-28 22:00:00,18.8,74.0,517.440003,51.7440003
2020-04-28 23:00:00,18.2,77.0,475.4400030000001,47.54400029999999
2020-04-29 00:00:00,17.7,80.0,467.040009,46.7040009
2020-04-29 01:00:00,17.3,82.0,408.239991,40.8239991
2020-04-29 02:00:00,17.1,83.0,428.39999400000005,42.8399994
2020-04-29 03:00:00,16.8,83.0,416.640015,41.66400150000001
2020-04-29 04:00:00,16.5,84.0,411.600007,41.16000070000001
2020-04-29 05:00:00,15.9,85.0,409.920014,40.9920014
2020-04-29 06:00:00,15.5,86.0,416.640015,41.66400150000001
2020-04-29 07:00:00,15.4,89.0,428.39999400000005,42.8399994
2020-04-29 08:00:00,17.4,78.0,537.599976,53.75999760000001
2020-04-29 09:00:00,20.4,63.0,554.400025,55.44000250000001
2020-04-29 10:00:00,23.1,48.0,581.28003,58.128003
2020-04-29 11:00:00,24.2,36.0,603.119996,60.31199960000001
2020-04-29 12:00:00,25.3,36.0,838.320008,83.83200079999997
2020-04-29 13:00:00,25.4,34.0,833.28003,83.32800300000002
2020-04-29 14:00:00,26.9,30.0,833.28003,83.32800300000002
2020-04-29 15:00:00,26.6,29.0,823.200013,82.32000129999999
2020-04-29 16:00:00,25.9,29.0,819.840027,81.9840027
2020-04-29 17:00:00,24.9,32.0,744.239991,74.42399909999997
2020-04-29 18:00:00,23.6,38.0,740.880005,74.0880005
2020-04-29 19:00:00,22.5,42.0,715.679993,71.5679993
2020-04-29 20:00:00,21.8,45.0,594.719971,59.4719971
2020-04-29 21:00:00,20.5,50.0,614.880005,61.4880005
2020-04-29 22:00:00,20.4,53.0,549.359986,54.93599860000001
2020-04-29 23:00:00,19.8,54.0,463.679993,46.3679993
2020-04-30 00:00:00,19.2,56.0,458.64001500000006,45.8640015
2020-04-30 01:00:00,18.6,60.0,423.35998600000005,42.3359986
2020-04-30 02:00:00,17.9,66.0,418.320008,41.8320008
2020-04-30 03:00:00,17.4,67.0,409.920014,40.9920014
2020-04-30 04:00:00,17.4,67.0,403.200013,40.3200013
2020-04-30 05:00:00,16.9,69.0,403.200013,40.3200013
2020-04-30 06:00:00,17.0,68.0,421.679993,42.1679993
2020-04-30 07:00:00,18.2,65.0,426.720002,42.67200020000001
2020-04-30 08:00:00,20.2,55.0,524.159974,52.4159974
2020-04-30 09:00:00,21.9,48.0,520.799988,52.0799988
2020-04-30 10:00:00,23.7,46.0,646.799988,64.6799988
2020-04-30 11:00:00,25.1,39.0,745.919983,74.5919983
2020-04-30 12:00:00,25.7,41.0,747.599976,74.75999759999998
2020-04-30 13:00:00,25.2,41.0,747.599976,74.75999759999998
2020-04-30 14:00:00,25.8,39.0,764.400025,76.4400025
2020-04-30 15:00:00,26.2,38.0,798.0,79.8
2020-04-30 16:00:00,26.4,36.0,761.039979,76.10399790000002
2020-04-30 17:00:00,25.0,40.0,740.880005,74.0880005
2020-04-30 18:00:00,24.1,43.0,715.679993,71.5679993
2020-04-30 19:00:00,22.9,49.0,687.119996,68.7119996
2020-04-30 20:00:00,22.8,49.0,651.840027,65.1840027
2020-04-30 21:00:00,21.9,53.0,591.359986,59.1359986
2020-04-30 22:00:00,20.9,57.0,517.440003,51.7440003
2020-04-30 23:00:00,20.6,58.0,477.119996,47.71199960000001
2020-05-01 00:00:00,19.5,63.0,463.679993,46.3679993
2020-05-01 01:00:00,19.1,65.0,450.239991,45.02399910000001
2020-05-01 02:00:00,18.6,68.0,435.119996,43.5119996
2020-05-01 03:00:00,17.7,71.0,411.600007,41.16000070000001
2020-05-01 04:00:00,17.4,74.0,408.239991,40.8239991
2020-05-01 05:00:00,17.2,75.0,403.200013,40.3200013
2020-05-01 06:00:00,17.0,86.0,431.76001,43.176001
2020-05-01 07:00:00,17.8,80.0,426.720002,42.67200020000001
2020-05-01 08:00:00,20.0,74.0,529.200013,52.92000129999999
2020-05-01 09:00:00,22.0,66.0,532.5599980000002,53.25599980000001
2020-05-01 10:00:00,22.1,62.0,483.839997,48.3839997
2020-05-01 11:00:00,24.5,58.0,498.959992,49.89599920000001
2020-05-01 12:00:00,26.0,47.0,537.599976,53.75999760000001
2020-05-01 13:00:00,26.6,41.0,527.52002,52.75200200000001
2020-05-01 14:00:00,27.5,36.0,532.5599980000002,53.25599980000001
2020-05-01 15:00:00,27.1,36.0,530.880005,53.0880005
2020-05-01 16:00:00,26.2,38.0,535.919983,53.5919983
2020-05-01 17:00:00,22.5,71.0,524.159974,52.4159974
2020-05-01 18:00:00,21.2,77.0,712.320008,71.2320008
2020-05-01 19:00:00,21.0,78.0,759.359986,75.93599859999998
2020-05-01 20:00:00,20.8,78.0,722.400025,72.2400025
2020-05-01 21:00:00,20.4,80.0,702.239991,70.22399909999999
2020-05-01 22:00:00,20.2,81.0,624.960022,62.4960022
2020-05-01 23:00:00,19.7,83.0,586.320008,58.63200079999999
2020-05-02 00:00:00,19.2,84.0,574.5599980000002,57.4559998
2020-05-02 01:00:00,18.6,87.0,517.440003,51.7440003
2020-05-02 02:00:00,18.5,87.0,520.799988,52.0799988
2020-05-02 03:00:00,18.4,85.0,512.400025,51.2400025
2020-05-02 04:00:00,18.1,85.0,505.679993,50.5679993
2020-05-02 05:00:00,18.1,85.0,497.279999,49.7279999
2020-05-02 06:00:00,17.7,86.0,490.55999800000006,49.0559998
2020-05-02 07:00:00,18.2,86.0,540.960022,54.0960022
2020-05-02 08:00:00,20.1,78.0,635.039979,63.5039979
2020-05-02 09:00:00,21.4,65.0,658.5599980000002,65.8559998
2020-05-02 10:00:00,23.5,51.0,661.919983,66.1919983
2020-05-02 11:00:00,25.3,47.0,840.0,84.0
2020-05-02 12:00:00,25.7,45.0,845.0399789999999,84.5039979
2020-05-02 13:00:00,26.1,44.0,861.840027,86.1840027
2020-05-02 14:00:00,25.6,43.0,841.679993,84.1679993
2020-05-02 15:00:00,23.9,56.0,767.76001,76.77600100000002
2020-05-02 16:00:00,20.3,71.0,744.239991,74.42399909999997
2020-05-02 17:00:00,19.5,75.0,737.52002,73.752002
2020-05-02 18:00:00,18.8,78.0,630.0,63.0
2020-05-02 19:00:00,18.5,77.0,641.76001,64.176001
2020-05-02 20:00:00,17.3,85.0,616.5599980000002,61.6559998
2020-05-02 21:00:00,16.1,86.0,608.159974,60.81599739999999
2020-05-02 22:00:00,16.2,81.0,532.5599980000002,53.25599980000001
2020-05-02 23:00:00,16.2,79.0,507.35998600000005,50.7359986
2020-05-03 00:00:00,16.4,74.0,458.64001500000006,45.8640015
2020-05-03 01:00:00,16.4,73.0,448.55999800000006,44.8559998
2020-05-03 02:00:00,16.0,72.0,443.51999000000006,44.351999
2020-05-03 03:00:00,15.9,71.0,409.920014,40.9920014
2020-05-03 04:00:00,15.9,71.0,396.480011,39.6480011
2020-05-03 05:00:00,15.6,72.0,404.880005,40.4880005
2020-05-03 06:00:00,15.6,72.0,431.76001,43.176001
2020-05-03 10:00:00,19.1,53.0,498.959992,49.89599920000001
2020-05-03 11:00:00,20.7,44.0,717.359986,71.73599859999999
2020-05-03 12:00:00,22.0,43.0,661.919983,66.1919983
2020-05-03 13:00:00,21.1,48.0,680.400025,68.0400025
2020-05-03 14:00:00,21.2,48.0,707.28003,70.728003
2020-05-03 15:00:00,21.5,46.0,705.599976,70.55999759999997
2020-05-03 16:00:00,20.2,50.0,663.599976,66.3599976
2020-05-03 17:00:00,17.9,62.0,547.679993,54.7679993
2020-05-03 18:00:00,16.8,68.0,567.840027,56.7840027
2020-05-03 19:00:00,16.1,70.0,569.52002,56.952002
2020-05-03 20:00:00,15.7,72.0,576.239991,57.623999100000006
2020-05-03 21:00:00,15.3,74.0,539.28003,53.928003
2020-05-03 22:00:00,14.9,77.0,465.35998600000005,46.535998600000006
2020-05-03 23:00:00,15.1,75.0,450.239991,45.02399910000001
2020-05-04 00:00:00,14.6,76.0,433.4400030000001,43.3440003
2020-05-04 01:00:00,14.4,77.0,388.079987,38.8079987
2020-05-04 02:00:00,14.8,75.0,384.720002,38.4720002
2020-05-04 03:00:00,14.6,75.0,399.839997,39.98399970000001
2020-05-04 04:00:00,14.4,76.0,394.799988,39.4799988
2020-05-04 05:00:00,14.0,79.0,384.720002,38.4720002
2020-05-04 06:00:00,13.7,81.0,393.119996,39.31199960000001
2020-05-04 07:00:00,14.1,80.0,393.119996,39.31199960000001
2020-05-04 08:00:00,15.9,71.0,497.279999,49.7279999
2020-05-04 09:00:00,17.0,67.0,418.320008,41.8320008
2020-05-04 10:00:00,18.7,60.0,231.839997,23.1839997
2020-05-04 11:00:00,19.8,59.0,582.960022,58.2960022
